"Original Text","Initial","Machine translation","Better translation","Best translation"
"静香ちゃんに、某雑誌から　
水着グラビア撮影の依頼です！
でも、当の本人はなんだか
困惑しているようですよ","","Shizuka-chan, a certain magazine asked you to take pictures of her swimsuit! But the person in question seems confused","Shizuka-chan, a certain
magazine asked you to take
pictures of her swimsuit! But
the person in question seems confused",""
"静香ちゃんに、近々オープン予定の
美術館を取材する、特別番組の
出演依頼が入りましたよ！
何か作ってほしいみたいです！","","Shizuka-chan's been asked to appear on a special program that will be covering an open museum soon! She wants you to make something for her","Shizuka-chan's been asked to appear
on a special program that will be
covering an open museum soon! She wants
you to make something for her",""
"翼ちゃんに、文化祭のゲスト出演
依頼が届きましたよ！
サプライズ登場をしてほしいって、
どういうことなんでしょう？","","Tsubasa-chan has received a request to appear as guests for the cultural festival! I wonder what she meant by “I want you in surprise”?","Tsubasa-chan has received a
request to appear as guests for the
cultural festival! I wonder what she
meant by “I want you in surprise”?",""
"翼ちゃんに、ファッション雑誌の
インタビューの依頼です！
おしゃれ好きの彼女らしい、
楽しそうなお仕事ですね♪","","Tsubasa asked me to interview her for a fashion magazine! It's the kind of job you can expect from your fashionable girlfriend. ♪","Tsubasa asked me to interview
her for a fashion magazine! It's
the kind of job you can expect
from your fashionable girlfriend. ♪",""
"翼ちゃんに、ステーキ屋さんから
1日店長の依頼です！
大好きなお肉のお仕事なので、
張り切ってるようですが……？","","Tsubasa-chan, I have a request from the steak shop manager for you all day! It's your favorite meat job. You seem really fired up...?","Tsubasa-chan, I have a request
from the steak shop manager for you
all day! It's your favorite meat
job. You seem really fired up...?",""
"紬ちゃんに、新作和菓子の　
宣伝のオファーです！
紬ちゃんはどんな形の
飴細工を考えるんでしょうか？","","It's an offer to promote Tsumugi-chan for a new Japanese confectionery! I wonder what kind of candy she plans on making?","It's an offer to promote
Tsumugi-chan for a new
Japanese confectionery! I wonder
what kind of candy she plans on making?",""
"なんと！　紬ちゃんに、
水着グラビアの依頼です！
だけど、本人は乗り気じゃない
みたいです……。","","Oh my! It's a request for Tsumugi-chan to wear swimsuit gravure. However, she herself seems uninterested...","Oh my! It's a request for
Tsumugi-chan to wear swimsuit
gravure. However, she
herself seems uninterested...",""
"紬ちゃんに、TV局から旅番組への
出演依頼が来ました！
紬ちゃんにぴったりの、古都の
庭園を巡る企画のようです！","","Tsumugi-chan has received a request from the TV station to appear on her travel program! It seems this plan will be perfect for you, and it'll take place in an ancient city garden","Tsumugi-chan has received a request from the
TV station to appear on her travel program!
It seems this plan will be perfect for you,
and it'll take place in an ancient city garden",""
"歌織さんに、バラエティ番組の
チャレンジ企画の依頼です！
彼女が得意な乗馬がテーマみたい。
歌織さんの乗馬姿、楽しみだなぁ～","","It's a request from Kaori-san to challenge the variety show! Her theme is apparently horseback riding. I can hardly wait for her ride","It's a request from Kaori-san to
challenge the variety show! Her theme
is apparently horseback riding. I
can hardly wait for her ride",""
"歌織さんが、子ども向け番組の
歌のお姉さんに選ばれました！
素敵な歌声は、子ども達にも
きっと喜ばれると思います♪","","Kaori-san has been chosen as the singing lady on a children's show! I think she will be happy to hear her wonderful voice♪","Kaori-san has been chosen as the
singing lady on a children's show!
I think she will be happy to hear
her wonderful voice♪",""
"歌織さんに、リゾート地の
新型プールの宣伝依頼です。
水着着用とのことですが、
悩んでいるみたいです。","","Kaori-san asked me to advertise a new pool at the resort. She said she was wearing swimsuits, but it looks like they're troubling her.","Kaori-san asked me to advertise a
new pool at the resort. She said she
was wearing swimsuits, but it
looks like they're troubling her.","We have a request for Kaori-san to promote
the new pool in the resort area.
She will be wearing a swimsuit, but she
seems to be troubled."
"菜々さんに、女児向け　
アニメの主題歌の依頼ですよ！
本人も大好きな番組なので、
すごくやる気になってます♪","","It's a request from Nana-san for an anime theme song aimed at girls! She loves the show, so she really wants to do it♪","It's a request from Nana-san
for an anime theme song aimed
at girls! She loves the show,
so she really wants to do it♪",""
"菜々さんに、
人気のメイド喫茶から、
コラボ企画の依頼が届きました！
菜々さんもやる気みたいです♪","","Nana-san received a request from the popular maid cafe to collaborate with her! It looks like she's motivated too♪","Nana-san received a request
from the popular maid cafe to
collaborate with her! It
looks like she's motivated too♪",""
"菜々さんに、企画会社から
グッズ販売のオファーです。
菜々さんグッズ、どんなものが
企画されるのでしょうか？","","Nana-san, the planning company has an offer to sell goods. I wonder what kind of things they'll be selling?","Nana-san, the planning company
has an offer to sell goods.
I wonder what kind of things
they'll be selling?",""
"蘭子ちゃんに、トークショーの
依頼が来ましたよ！
蘭子ちゃんの魅力を、
しっかりお見せしましょう♪","","We've got a request from Ranko for the talk show! I want to see what makes you so attractive. ♪","We've got a request from
Ranko for the talk show!
I want to see what makes
you so attractive. ♪",""
