"レッスンに……。そうですか","","I'll be at ...... for the lesson. Okay.","","Lessons... I see.",""
"みんな、いつも以上に活き活きしてましたけど、
なにかいいことでもあったんですか？","","Everyone was more lively than usual, though,
Did something good happen?","","Everyone seemed to be more lively than usual. Did something good happen?","Everyone seemed to be more lively than
usual. Did something good happen?"
"週末のステージで、新しいパフォーマンスを
見出せたんです。きっとそのせいでしょうね","","New performances on stage this weekend.
I'm sure that's why.","","I was able to find a new performance on stage this weekend. That's probably the reason for it, too!","I was able to find a new performance on stage this
weekend. That's probably the reason for it, too!"
"そういうことでしたか。
私もそのパフォーマンス、見てみたかったです","","Is that what you meant?
I wish I could have seen that performance too.","","So that's how it is.
I wanted to see that performance, too.",""
"大丈夫です。
『スターリットドーム』で見られますよ","","It's okay.
You can see it in the ""Starlit Dome.","","I'm fine.
You can see it in 『Starlit Dome』.",""
"ふふっ。プロデューサーさんの中では、
『最終選考会』はもう通過しているんですね","","Hmmm...in Producer's mind,
I see you've already passed the ""final round.""","","Ha ha. In Producer's mind,
You've already passed 『Final selection committee』, huh?",""
"そうそう、大切なことを忘れていました。
発注していた新曲のデータが届きましたよ","","Oh yes, I forgot something important.
I just received the data for the new song I ordered.","","Oh yeah, I forgot something important.
The data for the new song you ordered has arrived.",""
"本当ですか！　聞かせてください","","Really! Let me hear it.","","Really?! Let's hear it.",""
"（まさに今のルミナスに、ぴったりの楽曲だ……）","","(This is exactly the right song for Luminous right now. ......)","","(It's the perfect song for Luminous...)",""
"素敵な曲ですね。
タイトルは決まっているんですか？","","Lovely song.
Do you have a title in mind?","","It's a nice song.
Have you decided on a title?",""
"はい、決まっています。
今の俺に言える、心からの言葉なんです","","Yes, it is decided.
I can say this now, and I mean it from the bottom of my heart.","","Yes, it's obvious.
Those are the words I can say from my heart.",""
"ふふっ。では、私が先に聞いてはいけませんね","","Hmmm...then I mustn't ask first!","","Hehe. Then I shouldn't be the one to ask first, huh?",""
"『最終選考会』を突破したら、伝えます！","","I'll let you know if I make it through the ""final round!","","I'll let you know once we break through 『Final selection committee』!",""
"あの子たちならきっとやってくれます","","I'm sure those kids will do it.","","I'm sure those kids will do it.",""
"もちろんです。それがルミナスですから","","Of course, because that's what luminous is.","","Of course. That's what Luminous is for!",""
"（いよいよ、明日は『最終選考会』か……
通過できるアイドルユニットは、２組だけ）","","(Finally, tomorrow is the ""Final Round"" or ......
(Only two idol units can pass)","","(Tomorrow's finally 『Final selection committee』, huh...
There are only two groups of idols that can pass through.)",""
"……よし、バッチリだね！
みんなの息も、ぴったり合っていたと思うよ！","","...... Okay, that's perfect!
I think everyone's breath was in perfect sync!","","...All right, perfect!
I think everyone was in perfect sync!",""
"新しいパフォーマンスを磨いたおかげか、
細かい調整がすっごくイイカンジだよね★","","Is it thanks to the new performance polish?
The fine-tuning is really nice.","","Thanks to your new performance, the fine adjustments you've made are really nice.★","Thanks to your new performance, the fine
adjustments you've made are really nice.★"
"はいっ！　すごく歌いやすかったです！
お互いに、しっかりフォローしてるって感じで！","","Yes! It was very easy to sing!
It's like we're following each other closely!","","Yes! It was really easy to sing.
We're both doing our best to cover for each other!",""
"遠きアルカディアへ、今一度っ！","","To distant Arcadia, once again!","","Far away to Arcadia, once more!",""
